,Data,Fechamento,Polaridade,Variação
333,2016-05-11,52764.0,-0.5112999999999999,-0.578470351039174
334,2016-05-12,53241.0,-0.0607848484848485,0.9040254719126678
335,2016-05-13,51804.0,0.10922380952380953,-2.699047726376289
336,2016-05-16,51803.0,0.06222666666666667,-0.0019303528685043626
